snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486338090,36050,302,33.59498,31.41369,3154,392,29282
1486338151,36000,302,33.65337,31.30257,3154,390,29282
1486338214,36000,301,33.71327,31.18773,3154,387,29282
1486338277,35975,302,33.77335,31.07259,3154,386,29282
1486338340,36000,301,33.83351,30.95701,3154,385,29282
1486338401,36000,301,33.89022,30.84749,3154,384,29282
1486338464,36000,301,33.94908,30.73364,3154,383,29282
1486338527,36000,301,34.00836,30.61862,3154,382,29282
1486338588,36000,301,34.06357,30.51094,3154,381,29282
1486338651,35975,301,34.12158,30.39728,3154,383,29282
1486338715,36000,301,34.18163,30.27952,3154,386,29282
1486338778,36025,302,34.24113,30.16358,3154,384,29282
1486338841,36025,303,34.30430,30.05138,3154,383,29282
1486338904,36000,304,34.36633,29.94072,3154,380,29282
1486338973,36075,304,34.43495,29.81852,1551,381,29282
1486339039,36925,304,34.49753,29.70653,1551,378,29282
1486339100,37700,303,34.55899,29.59648,1551,376,29282
1486339163,38000,303,34.61883,29.48910,1551,371,29282
